mg_scale,eg_scale
1.1619995797356906,1.160857335922226
1.1232289817372485,0.980916420602646
1.1771170136793976,0.6034455351878597
0.8184436466079346,0.8021096486969975
1.3385747048194054,0.7448105355817463
0.6254752347815122,1.3243370282605
0.6680390375103326,1.355164901119941
0.8582027134401465,0.9144875336079814
1.348199399334481,0.9068761307884259
1.058861544402596,0.6967406230601907
1.2348351275679206,0.7715907042130161
1.1177581377545316,0.8996918224388415
1.3953749002060514,0.9412539637645149
0.8429436854473523,1.2614885635409712
0.6169025538877727,0.817277205529098
1.2595617772009073,0.7012153431107075
1.1498594891253333,0.7024625280333765
1.1091398196574225,0.8942026947280955
0.6160018369635109,1.1721532850191516
1.2254978002183297,0.6821637071716476
1.159499106501538,1.0663099531066365
0.6980130488936531,0.7486511127414306
0.6870899131591031,0.9109843213799426
0.715653753378225,0.9716517181026953
0.9434645977151295,0.9742333620392739
1.2618831947508373,1.208055223400569
0.7606364548047123,0.850252551195568
0.9287999315211228,0.6470830668819965
0.865431237248651,0.6681024346211117
1.267552442649406,0.9328895670436338
1.1521693834233062,0.641347787241854
1.0408002339264857,0.7850064057901972
0.6444085157825415,1.0490857297804017
1.0108814859116173,1.0552319123432605
1.0620047091667144,1.2480316352799692
0.8572520378027721,1.0294184653901173
0.7257335558312923,1.3003932614934257
1.1894645925413712,0.9085171887613045
1.222746534968325,1.1789312506272025
1.0336240135469186,1.1110315461599791
1.081627216832504,1.319254663980651
0.7793352248258125,0.8254361501449596
1.3014165571237426,1.0022159469105283
1.39123915410743,0.8181741787958264
1.1038190240040158,1.0447913115229395
0.8350231419991928,0.7087925166977548
1.2125579504656212,0.9066895489259122
1.1049900697105428,0.7241157205871355
0.8105723464134881,1.1170858100559227
1.297107534143319,1.182173995177445
1.0193527474418154,0.6716271431039489
0.8928635191318846,0.8574859016303319
0.8498579117380193,0.851637287305738
1.2065830520859933,0.8203759467942743
0.991322547128791,1.3730552434839105
0.9733630076426958,0.7874632174380426
0.8901563917632704,1.2657807084924335
1.3929067194468714,1.336789686109431
0.7277612380281295,1.1943489448961198
0.9668333387282009,0.8978082346296599
0.6246593606713389,1.1869903023232418
1.3866829216518055,0.7533975704006561
0.6252141293949531,1.392872496133028
1.277189155000277,1.229931022398683
0.8320070090041054,0.6648745404153686
0.9980776781283618,0.6932482130633973
1.2875144841652515,0.8268239852938225
0.9747239300244841,1.003584178641498
0.6542888305387742,1.3660624880633196
1.3273317828746043,1.1540231945538242
1.3154861698921259,0.8800012752941202
0.8817029294559999,0.8390150920528848
0.9456152578936752,0.7594686506180153
1.347938559494015,0.6774405883025982
1.1932404249103286,1.3788186074614732
1.1991078735123106,0.8442159567440857
0.6522131496748714,0.6910645400557405
1.3469008600279833,1.3469863425519424
1.2563451911617358,1.160577535109583
1.0646681760588128,1.3177479550520879
0.820479124056198,0.8450121262473707
1.0615645661250124,1.0453552810126492
0.7805227916360247,1.328360549424234
1.1237213842960896,0.9460105902861717
1.288592111508548,0.6013683441473473
1.1333882797026682,1.2574154370569528
1.1461618728555143,0.8547779009855743
0.8841272648569602,0.8850376095920685
0.7047715385032478,0.6812318907433738
0.6639143981104395,1.3027638770114542
0.6806443363274144,0.8044913388187517
1.0045229658941301,1.1361585561104235
1.2729117191308954,0.9010777397436954
0.8547600968494371,0.7409734506825857
0.6335976494150047,0.7208198548286591
1.3278886247278188,0.8525505627862416
1.2867911837420236,1.317992122999136
0.8927995474884941,1.1580326748511367
1.2028277277971724,0.725391433110218
1.3141800211728334,1.1844038375101675
1.1223850442408807,1.3041553504317083
0.7625801478216493,1.2504456644823767
1.006880108149042,0.9084106622728831
0.6390295530012378,0.7322524615555738
1.0281862132209496,1.0324543963417365
0.9289988149090953,0.7857068319455089
0.7648401046714765,1.0017810715822915
1.3556869571211998,1.0412618427973301
0.8274411724314528,0.6134092788362643
0.7585758434615537,1.3198161756572708
0.8930392614235714,0.8273654009893778
1.0673972197372932,1.2212281903053488
1.0718337059360588,1.1958214442493942
1.3536036396984241,0.8713582088918759
1.1113860651848957,1.124256530570936
1.2794499421523313,1.0876257523504411
1.0008662760142983,0.6126254609687866
