mg_scale,eg_scale
1.1363774801418187,0.8177692676010586
0.7307269835678556,1.3940032812751135
0.713459896585308,0.6542942433134208
0.6844832608027712,1.2922722918737894
0.9164614010594953,0.7995657742932146
1.2848539821296,1.1417454128521753
0.7850307270698716,0.9290359164802491
0.7357949947880357,1.0249853283912749
1.2642426406747527,1.376676878133083
1.3325319446573791,1.0666406738494314
0.8361281836939842,0.8383103854847059
0.8731678774948045,1.075926412200151
1.3625424643337727,0.9854839513973539
1.3560454421665675,0.8225464161382422
1.0341684583661592,1.1319661018162255
0.9068945506631122,1.1916506759426344
1.0380102090785317,0.8210569798152421
1.056514354576955,0.934240898326142
0.9851688608004057,1.0253560455747999
0.7439319699088285,1.1574315761803347
0.9327895613200474,0.6907040299605238
1.282234098649747,1.3491217909793516
1.2962904607662658,1.3455917859252269
1.2387871672020274,0.7831490112715234
0.9076021196549122,1.2267434634064545
0.725958996944972,1.2191043002373876
1.0678401093594214,0.8947779356402581
1.2414992603920396,1.155929439366639
0.6136350913214651,0.931844047288735
1.1049032887698282,0.9824539938791692
1.2918445714068831,1.1215966388735226
1.2532182344945146,0.6383058435973198
1.1355740536241932,0.8727844066083904
1.0550468314110544,1.359888559502168
0.9102294040900135,1.0507092549672876
1.2073166919322587,1.0480480098270506
1.112363053372683,0.6897407371457323
1.1009830164273002,0.7065647288388442
1.3772178407799471,0.8635918232547172
0.8069917567940499,0.8282046547971422
0.9777358688012874,0.9654882051733822
1.012821940687159,0.9451638021022802
1.180665749663095,1.3225260358790574
0.9461138267289415,0.7539782862930998
0.6397874704356735,0.6849766099263306
0.7519776224955038,1.3373915409678996
0.9197313064184629,1.3080437015286326
1.0006829947443339,1.3847385020534848
1.1859058378203318,1.3286321620251165
1.07764243399049,0.6863110565370361
1.269517166732992,1.181606661206708
0.8620098641945196,0.6393651390571644
1.1387002470620158,1.394408343445745
1.3990859499686086,0.9098250454853432
0.7906268310335749,1.2785725935475452
1.2598570343930229,1.2453172921195153
0.9904439764669237,0.6799954791208263
1.250114313302646,1.213183821289698
1.3134546242483687,1.2168347485021802
1.2198250085723839,1.3638900882612786
0.8829276183304443,1.354137875602171
0.6672663105617596,1.233096200452152
1.0872466898345672,0.8319094521616288
0.8187435757849586,0.6231487093298735
0.6333406356990363,0.6571150315389602
0.8567368222252578,1.1704918376018725
0.9732017081984838,1.1775231750084054
0.7931732909795989,1.2175228001373193
0.7319969309021855,1.3406090884252237
0.7589452985417116,1.3832608260214603
1.210847945608577,0.6105379763474179
0.8947182559152141,0.6300514246716858
1.1283854706954801,1.2806660641748742
0.9090525298024094,1.0538726942255523
1.1920859257524055,0.87933462896652
1.2480592340750207,0.7561565819900159
0.6999257382344614,0.6637265056960294
1.2692066358327363,1.1335307087995776
1.2146183189497086,0.9118530294894233
0.614247538620068,1.3436318273918983
1.104706683636433,0.7405524225465678
1.2342333181338376,1.0058974490540074
1.0478732217960975,1.0544597560298725
1.1005774339443124,0.7136267598484629
1.179245748476836,1.1019974151776524
1.2171481232257433,0.6703417099668695
1.0158003913034477,0.732636215912438
0.9531105828551952,1.0258789973065914
1.0103162890733217,1.3724881588864106
1.1863608172328335,0.6704133746053478
1.2210835431749696,0.897343669985284
0.6950944542149062,0.7924254354896312
1.2692867621002768,0.8131266785563278
0.7371894354355076,1.2610139704349015
1.1478864907483581,1.1895076544960503
0.7232974194667331,0.8585012207625883
0.6105241599858474,0.7377560103493361
1.099376158470852,0.8387145416788563
0.7250397400807531,0.6564487562310873
0.6089873821837116,1.0482575242700698
0.6886035969415921,1.0277992731581571
0.682041796753263,1.0825779187774
1.2206985309808165,0.9813250742328641
1.0585919132490664,0.8187021336541268
1.2594519850754793,1.2925388989168514
0.8363326283209689,0.7304220421321195
1.1350865324466894,1.1981500973698358
1.2440453226668815,1.22160138698926
1.3641536969109511,0.9173540608265527
0.9190105258010821,1.391986535986851
0.9944702511845414,1.3474197306985345
0.8655208711140838,1.236259867144836
1.2808535450461622,0.6488637018221619
1.2615945688729013,0.9781520431906009
1.1707998125827364,0.9357565975790003
0.6087436856616394,0.6785949796435186
1.218122117544095,1.008385647008644
1.157479772319176,1.0116560494421878
1.0407921584419428,1.3651858462789994
0.6117303484609278,1.1719260143755532
1.1939169813116184,1.3263920176962691
1.1116115612897632,0.746926078807957
1.3521687260821378,1.1960887599979
1.3998966165351,1.2136347134896668
1.3629687902962555,0.9195500279083243
0.6513383369113952,1.1381786244363048
1.2164604617327213,1.178004373998121
0.7382473585549884,1.125093873458745
0.7226300985752115,0.8124928949581235
1.2974414612159322,1.2790255690598402
1.39640807537325,1.1388962077068259
1.0089446080430136,1.0811982573482282
0.8948069280773691,0.9400099720755984
0.8981870809365455,0.9208894649742643
1.217574686879254,1.2673935129582221
1.0790350562920168,1.3379277943804897
1.3114119221580207,0.8420295106214364
1.2865031430869047,0.8563400450014182
0.6545964152779852,1.1140629991191346
0.6296542884168632,1.393257360040469
1.385661453979882,0.9306943801765886
1.309909987347781,0.7464329128601206
0.7177015655551127,1.1696349398171613
0.9032878775214109,0.8424067128939072
1.1880603517163284,0.9985010214501457
1.353512009851302,0.9471945224952936
0.9299809058790997,1.04631091173332
1.262724376111605,1.0274015073875953
1.0459708892350825,1.2860401361108655
1.3642579917429358,0.9862120914255422
0.8329582596323674,0.8645015368863742
0.7659718034339139,0.7125796657539696
1.0263754348984224,0.9772434175456219
0.9044930992490356,0.7098239907442597
1.1968712891036115,1.374647758511943
1.0840328880762748,0.8249925687896157
1.3837123091207535,0.7164995685768242
1.3242652674013256,0.9167382399713421
1.3712426980180807,1.1555125062417932
1.0302835168952034,1.2503210647125726
1.13363981169966,1.0409377822564898
1.145934413227772,1.3216407547461204
1.2304338427366617,0.6522749540331739
